Date,Ticker,Close_Price,Bank
2021-08-19,BNS.TO,61.5,Scotiabank
2021-08-19,TD.TO,70.1,TD Bank
2021-08-20,BMO.TO,105.96,BMO
2021-08-20,CM.TO,59.11,CIBC
2021-08-20,RY.TO,111.47,Royal Bank
2021-08-20,BNS.TO,61.75,Scotiabank
2021-08-20,TD.TO,70.56,TD Bank
2021-08-23,BMO.TO,106.63,BMO
2021-08-23,CM.TO,59.52,CIBC
2021-08-23,RY.TO,111.49,Royal Bank
2021-08-23,BNS.TO,61.98,Scotiabank
2021-08-23,TD.TO,70.65,TD Bank
2021-08-24,BMO.TO,108.41,BMO
2021-08-24,CM.TO,59.96,CIBC
2021-08-24,RY.TO,111.75,Royal Bank
2021-08-24,BNS.TO,61.5,Scotiabank
2021-08-24,TD.TO,70.27,TD Bank
2021-08-25,BMO.TO,108.29,BMO
2021-08-25,CM.TO,60.61,CIBC
2021-08-25,RY.TO,112.68,Royal Bank
2021-08-25,BNS.TO,62.29,Scotiabank
2021-08-25,TD.TO,70.25,TD Bank
2021-08-26,BMO.TO,105.76,BMO
2021-08-26,CM.TO,59.34,CIBC
2021-08-26,RY.TO,112.19,Royal Bank
2021-08-26,BNS.TO,61.65,Scotiabank
2021-08-26,TD.TO,68.57,TD Bank
2021-08-27,BMO.TO,105.16,BMO
2021-08-27,CM.TO,58.65,CIBC
2021-08-27,RY.TO,111.95,Royal Bank
2021-08-27,BNS.TO,61.33,Scotiabank
2021-08-27,TD.TO,68.24,TD Bank
2021-08-30,BMO.TO,104.31,BMO
2021-08-30,CM.TO,58.3,CIBC
2021-08-30,RY.TO,110.92,Royal Bank
2021-08-30,BNS.TO,60.72,Scotiabank
2021-08-30,TD.TO,67.8,TD Bank
2021-08-31,BMO.TO,104.02,BMO
2021-08-31,CM.TO,58.12,CIBC
2021-08-31,RY.TO,109.68,Royal Bank
2021-08-31,BNS.TO,60.38,Scotiabank
2021-08-31,TD.TO,67.12,TD Bank
2021-09-01,BMO.TO,105.22,BMO
2021-09-01,CM.TO,58.15,CIBC
2021-09-01,RY.TO,109.59,Royal Bank
2021-09-01,BNS.TO,60.3,Scotiabank
2021-09-01,TD.TO,67.28,TD Bank
2021-09-02,BMO.TO,105.88,BMO
2021-09-02,CM.TO,58.35,CIBC
2021-09-02,RY.TO,109.72,Royal Bank
2021-09-02,BNS.TO,60.5,Scotiabank
2021-09-02,TD.TO,67.58,TD Bank
2021-09-03,BMO.TO,105.81,BMO
2021-09-03,CM.TO,58.29,CIBC
2021-09-03,RY.TO,109.58,Royal Bank
2021-09-03,BNS.TO,60.35,Scotiabank
2021-09-03,TD.TO,67.55,TD Bank
2021-09-07,BMO.TO,106.45,BMO
2021-09-07,CM.TO,58.47,CIBC
2021-09-07,RY.TO,109.98,Royal Bank
2021-09-07,BNS.TO,60.38,Scotiabank
2021-09-07,TD.TO,68.02,TD Bank
2021-09-08,BMO.TO,106.4,BMO
2021-09-08,CM.TO,58.32,CIBC
2021-09-08,RY.TO,109.54,Royal Bank
2021-09-08,BNS.TO,60.31,Scotiabank
2021-09-08,TD.TO,67.6,TD Bank
2021-09-09,BMO.TO,106.26,BMO
2021-09-09,CM.TO,58.72,CIBC
2021-09-09,RY.TO,109.88,Royal Bank
2021-09-09,BNS.TO,60.38,Scotiabank
2021-09-09,TD.TO,67.58,TD Bank
2021-09-10,BMO.TO,105.92,BMO
2021-09-10,CM.TO,58.57,CIBC
2021-09-10,RY.TO,109.71,Royal Bank
2021-09-10,BNS.TO,60.3,Scotiabank
2021-09-10,TD.TO,67.34,TD Bank
2021-09-13,BMO.TO,106.69,BMO
2021-09-13,CM.TO,58.86,CIBC
2021-09-13,RY.TO,109.31,Royal Bank
2021-09-13,BNS.TO,60.54,Scotiabank
2021-09-13,TD.TO,67.28,TD Bank
2021-09-14,BMO.TO,105.61,BMO
2021-09-14,CM.TO,58.34,CIBC
2021-09-14,RY.TO,108.69,Royal Bank
2021-09-14,BNS.TO,60.02,Scotiabank
2021-09-14,TD.TO,66.98,TD Bank
2021-09-15,BMO.TO,106.35,BMO
2021-09-15,CM.TO,59.03,CIBC
2021-09-15,RY.TO,109.65,Royal Bank
2021-09-15,BNS.TO,60.52,Scotiabank
2021-09-15,TD.TO,67.59,TD Bank
2021-09-16,BMO.TO,106.7,BMO
2021-09-16,CM.TO,59.29,CIBC
2021-09-16,RY.TO,109.65,Royal Bank
2021-09-16,BNS.TO,60.65,Scotiabank
2021-09-16,TD.TO,67.95,TD Bank
2021-09-17,BMO.TO,105.91,BMO
2021-09-17,CM.TO,58.46,CIBC
2021-09-17,RY.TO,108.04,Royal Bank
2021-09-17,BNS.TO,60.41,Scotiabank
2021-09-17,TD.TO,67.57,TD Bank
2021-09-20,BMO.TO,103.64,BMO
2021-09-20,CM.TO,57.2,CIBC
2021-09-20,RY.TO,106.4,Royal Bank
2021-09-20,BNS.TO,59.27,Scotiabank
2021-09-20,TD.TO,67.06,TD Bank
2021-09-21,BMO.TO,103.8,BMO
2021-09-21,CM.TO,57.24,CIBC
2021-09-21,RY.TO,106.07,Royal Bank
2021-09-21,BNS.TO,59.36,Scotiabank
2021-09-21,TD.TO,67.26,TD Bank
2021-09-22,BMO.TO,104.84,BMO
2021-09-22,CM.TO,57.54,CIBC
2021-09-22,RY.TO,106.98,Royal Bank
2021-09-22,BNS.TO,59.59,Scotiabank
2021-09-22,TD.TO,67.34,TD Bank
2021-09-23,BMO.TO,106.34,BMO
2021-09-23,CM.TO,58.45,CIBC
2021-09-23,RY.TO,108.45,Royal Bank
2021-09-23,BNS.TO,60.33,Scotiabank
2021-09-23,TD.TO,68.15,TD Bank
2021-09-24,BMO.TO,106.42,BMO
2021-09-24,CM.TO,58.4,CIBC
2021-09-24,RY.TO,108.24,Royal Bank
2021-09-24,BNS.TO,60.45,Scotiabank
2021-09-24,TD.TO,68.21,TD Bank
2021-09-27,BMO.TO,107.22,BMO
2021-09-27,CM.TO,58.92,CIBC
2021-09-27,RY.TO,108.29,Royal Bank
2021-09-27,BNS.TO,61.1,Scotiabank
2021-09-27,TD.TO,69.35,TD Bank
2021-09-28,BMO.TO,106.11,BMO
2021-09-28,CM.TO,57.78,CIBC
2021-09-28,RY.TO,107.12,Royal Bank
2021-09-28,BNS.TO,60.83,Scotiabank
2021-09-28,TD.TO,69.6,TD Bank
2021-09-29,BMO.TO,106.33,BMO
2021-09-29,CM.TO,57.64,CIBC
2021-09-29,RY.TO,107.23,Royal Bank
2021-09-29,BNS.TO,60.9,Scotiabank
2021-09-29,TD.TO,69.58,TD Bank
2021-09-30,BMO.TO,104.75,BMO
2021-09-30,CM.TO,57.04,CIBC
2021-09-30,RY.TO,106.66,Royal Bank
2021-09-30,BNS.TO,60.23,Scotiabank
2021-09-30,TD.TO,68.69,TD Bank
2021-10-01,BMO.TO,105.46,BMO
2021-10-01,CM.TO,57.51,CIBC
2021-10-01,RY.TO,106.73,Royal Bank
2021-10-01,BNS.TO,60.76,Scotiabank
2021-10-01,TD.TO,69.94,TD Bank
2021-10-04,BMO.TO,105.37,BMO
2021-10-04,CM.TO,57.64,CIBC
2021-10-04,RY.TO,106.8,Royal Bank
2021-10-04,BNS.TO,60.54,Scotiabank
2021-10-04,TD.TO,69.7,TD Bank
2021-10-05,BMO.TO,106.86,BMO
2021-10-05,CM.TO,58.28,CIBC
2021-10-05,RY.TO,107.69,Royal Bank
2021-10-05,BNS.TO,60.9,Scotiabank
2021-10-05,TD.TO,70.36,TD Bank
2021-10-06,BMO.TO,106.43,BMO
2021-10-06,CM.TO,58.25,CIBC
2021-10-06,RY.TO,107.75,Royal Bank
2021-10-06,BNS.TO,60.61,Scotiabank
2021-10-06,TD.TO,70.04,TD Bank
2021-10-07,BMO.TO,107.64,BMO
2021-10-07,CM.TO,58.7,CIBC
2021-10-07,RY.TO,108.22,Royal Bank
2021-10-07,BNS.TO,60.73,Scotiabank
2021-10-07,TD.TO,70.63,TD Bank
2021-10-08,BMO.TO,108.27,BMO
2021-10-08,CM.TO,59.1,CIBC
2021-10-08,RY.TO,108.67,Royal Bank
2021-10-08,BNS.TO,61.25,Scotiabank
2021-10-08,TD.TO,71.35,TD Bank
2021-10-12,BMO.TO,107.4,BMO
2021-10-12,CM.TO,58.81,CIBC
2021-10-12,RY.TO,108.58,Royal Bank
2021-10-12,BNS.TO,61.37,Scotiabank
2021-10-12,TD.TO,70.85,TD Bank
2021-10-13,BMO.TO,107.29,BMO
2021-10-13,CM.TO,58.45,CIBC
2021-10-13,RY.TO,108.89,Royal Bank
2021-10-13,BNS.TO,61.41,Scotiabank
2021-10-13,TD.TO,70.32,TD Bank
2021-10-14,BMO.TO,108.27,BMO
2021-10-14,CM.TO,59.03,CIBC
2021-10-14,RY.TO,109.91,Royal Bank
2021-10-14,BNS.TO,61.79,Scotiabank
2021-10-14,TD.TO,70.71,TD Bank
2021-10-15,BMO.TO,109.91,BMO
2021-10-15,CM.TO,59.69,CIBC
2021-10-15,RY.TO,110.58,Royal Bank
2021-10-15,BNS.TO,62.28,Scotiabank
2021-10-15,TD.TO,71.95,TD Bank
2021-10-18,BMO.TO,109.88,BMO
2021-10-18,CM.TO,59.8,CIBC
2021-10-18,RY.TO,111.1,Royal Bank
2021-10-18,BNS.TO,62.51,Scotiabank
2021-10-18,TD.TO,72.25,TD Bank
2021-10-19,BMO.TO,110.49,BMO
2021-10-19,CM.TO,59.85,CIBC
2021-10-19,RY.TO,111.34,Royal Bank
2021-10-19,BNS.TO,63.29,Scotiabank
2021-10-19,TD.TO,73.33,TD Bank
2021-10-20,BMO.TO,111.6,BMO
2021-10-20,CM.TO,60.14,CIBC
2021-10-20,RY.TO,111.83,Royal Bank
2021-10-20,BNS.TO,63.97,Scotiabank
2021-10-20,TD.TO,73.68,TD Bank
2021-10-21,BMO.TO,111.78,BMO
2021-10-21,CM.TO,60.19,CIBC
2021-10-21,RY.TO,112.02,Royal Bank
2021-10-21,BNS.TO,63.75,Scotiabank
2021-10-21,TD.TO,73.4,TD Bank
2021-10-22,BMO.TO,112.22,BMO
2021-10-22,CM.TO,60.68,CIBC
2021-10-22,RY.TO,112.75,Royal Bank
2021-10-22,BNS.TO,63.89,Scotiabank
2021-10-22,TD.TO,73.72,TD Bank
2021-10-25,BMO.TO,113.71,BMO
2021-10-25,CM.TO,60.93,CIBC
2021-10-25,RY.TO,113.01,Royal Bank
2021-10-25,BNS.TO,64.36,Scotiabank
2021-10-25,TD.TO,74.04,TD Bank
2021-10-26,BMO.TO,114.23,BMO
2021-10-26,CM.TO,61.12,CIBC
2021-10-26,RY.TO,113.22,Royal Bank
2021-10-26,BNS.TO,64.86,Scotiabank
2021-10-26,TD.TO,74.67,TD Bank
2021-10-27,BMO.TO,113.62,BMO
2021-10-27,CM.TO,60.78,CIBC
2021-10-27,RY.TO,111.76,Royal Bank
2021-10-27,BNS.TO,64.55,Scotiabank
2021-10-27,TD.TO,74.23,TD Bank
2021-10-28,BMO.TO,114.79,BMO
2021-10-28,CM.TO,60.93,CIBC
2021-10-28,RY.TO,111.88,Royal Bank
2021-10-28,BNS.TO,64.4,Scotiabank
2021-10-28,TD.TO,74.2,TD Bank
2021-10-29,BMO.TO,112.17,BMO
2021-10-29,CM.TO,60.74,CIBC
2021-10-29,RY.TO,109.91,Royal Bank
2021-10-29,BNS.TO,63.41,Scotiabank
2021-10-29,TD.TO,74.29,TD Bank
2021-11-01,BMO.TO,113.16,BMO
2021-11-01,CM.TO,61.07,CIBC
2021-11-01,RY.TO,110.32,Royal Bank
2021-11-01,BNS.TO,64.05,Scotiabank
2021-11-01,TD.TO,74.77,TD Bank
2021-11-02,BMO.TO,114.05,BMO
2021-11-02,CM.TO,61.25,CIBC
2021-11-02,RY.TO,111.51,Royal Bank
2021-11-02,BNS.TO,64.24,Scotiabank
2021-11-02,TD.TO,74.72,TD Bank
2021-11-03,BMO.TO,114.39,BMO
2021-11-03,CM.TO,61.59,CIBC
2021-11-03,RY.TO,112.77,Royal Bank
2021-11-03,BNS.TO,64.76,Scotiabank
2021-11-03,TD.TO,75.34,TD Bank
2021-11-04,BMO.TO,114.65,BMO
2021-11-04,CM.TO,60.64,CIBC
2021-11-04,RY.TO,113.06,Royal Bank
2021-11-04,BNS.TO,64.8,Scotiabank
2021-11-04,TD.TO,75.48,TD Bank
2021-11-05,BMO.TO,114.94,BMO
2021-11-05,CM.TO,60.19,CIBC
2021-11-05,RY.TO,112.68,Royal Bank
2021-11-05,BNS.TO,64.77,Scotiabank
2021-11-05,TD.TO,75.62,TD Bank
2021-11-08,BMO.TO,116.06,BMO
2021-11-08,CM.TO,59.69,CIBC
2021-11-08,RY.TO,112.62,Royal Bank
2021-11-08,BNS.TO,64.59,Scotiabank
2021-11-08,TD.TO,75.88,TD Bank
2021-11-09,BMO.TO,116.37,BMO
2021-11-09,CM.TO,60.04,CIBC
2021-11-09,RY.TO,112.82,Royal Bank
2021-11-09,BNS.TO,64.74,Scotiabank
2021-11-09,TD.TO,75.78,TD Bank
2021-11-10,BMO.TO,116.03,BMO
2021-11-10,CM.TO,60.31,CIBC
2021-11-10,RY.TO,112.96,Royal Bank
2021-11-10,BNS.TO,64.64,Scotiabank
2021-11-10,TD.TO,76.25,TD Bank
2021-11-11,BMO.TO,116.94,BMO
2021-11-11,CM.TO,60.5,CIBC
2021-11-11,RY.TO,113.66,Royal Bank
2021-11-11,BNS.TO,64.61,Scotiabank
2021-11-11,TD.TO,76.73,TD Bank
2021-11-12,BMO.TO,117.1,BMO
2021-11-12,CM.TO,60.7,CIBC
2021-11-12,RY.TO,113.66,Royal Bank
2021-11-12,BNS.TO,65.17,Scotiabank
2021-11-12,TD.TO,77.22,TD Bank
2021-11-15,BMO.TO,117.08,BMO
2021-11-15,CM.TO,60.41,CIBC
2021-11-15,RY.TO,113.01,Royal Bank
2021-11-15,BNS.TO,64.82,Scotiabank
2021-11-15,TD.TO,77.16,TD Bank
2021-11-16,BMO.TO,116.69,BMO
2021-11-16,CM.TO,60.28,CIBC
2021-11-16,RY.TO,113.18,Royal Bank
2021-11-16,BNS.TO,64.66,Scotiabank
2021-11-16,TD.TO,77.09,TD Bank
2021-11-17,BMO.TO,116.19,BMO
2021-11-17,CM.TO,60.34,CIBC
2021-11-17,RY.TO,112.76,Royal Bank
2021-11-17,BNS.TO,64.54,Scotiabank
2021-11-17,TD.TO,76.54,TD Bank
2021-11-18,BMO.TO,115.91,BMO
2021-11-18,CM.TO,60.02,CIBC
2021-11-18,RY.TO,112.44,Royal Bank
2021-11-18,BNS.TO,64.68,Scotiabank
2021-11-18,TD.TO,76.3,TD Bank
2021-11-19,BMO.TO,115.11,BMO
2021-11-19,CM.TO,59.5,CIBC
2021-11-19,RY.TO,112.59,Royal Bank
2021-11-19,BNS.TO,64.52,Scotiabank
2021-11-19,TD.TO,75.93,TD Bank
2021-11-22,BMO.TO,115.71,BMO
2021-11-22,CM.TO,60.11,CIBC
2021-11-22,RY.TO,112.31,Royal Bank
2021-11-22,BNS.TO,64.33,Scotiabank
2021-11-22,TD.TO,76.87,TD Bank
2021-11-23,BMO.TO,116.75,BMO
2021-11-23,CM.TO,60.32,CIBC
2021-11-23,RY.TO,112.34,Royal Bank
2021-11-23,BNS.TO,65.18,Scotiabank
2021-11-23,TD.TO,78.73,TD Bank
2021-11-24,BMO.TO,117.06,BMO
2021-11-24,CM.TO,60.26,CIBC
2021-11-24,RY.TO,112.72,Royal Bank
2021-11-24,BNS.TO,65.04,Scotiabank
2021-11-24,TD.TO,79.19,TD Bank
2021-11-25,BMO.TO,117.6,BMO
2021-11-25,CM.TO,60.42,CIBC
2021-11-25,RY.TO,113.26,Royal Bank
2021-11-25,BNS.TO,65.55,Scotiabank
2021-11-25,TD.TO,79.47,TD Bank
2021-11-26,BMO.TO,115.14,BMO
2021-11-26,CM.TO,59.28,CIBC
2021-11-26,RY.TO,111.51,Royal Bank
2021-11-26,BNS.TO,63.7,Scotiabank
2021-11-26,TD.TO,78.2,TD Bank
2021-11-29,BMO.TO,114.38,BMO
2021-11-29,CM.TO,58.89,CIBC
2021-11-29,RY.TO,110.69,Royal Bank
2021-11-29,BNS.TO,63.64,Scotiabank
2021-11-29,TD.TO,77.39,TD Bank
2021-11-30,BMO.TO,111.06,BMO
2021-11-30,CM.TO,57.62,CIBC
2021-11-30,RY.TO,107.76,Royal Bank
2021-11-30,BNS.TO,62.35,Scotiabank
2021-11-30,TD.TO,74.54,TD Bank
2021-12-01,BMO.TO,110.79,BMO
2021-12-01,CM.TO,57.14,CIBC
2021-12-01,RY.TO,107.28,Royal Bank
2021-12-01,BNS.TO,64.48,Scotiabank
2021-12-01,TD.TO,76.06,TD Bank
2021-12-02,BMO.TO,112.54,BMO
2021-12-02,CM.TO,55.53,CIBC
2021-12-02,RY.TO,109.33,Royal Bank
2021-12-02,BNS.TO,66.15,Scotiabank
2021-12-02,TD.TO,79.79,TD Bank
2021-12-03,BMO.TO,115.19,BMO
2021-12-03,CM.TO,56.67,CIBC
2021-12-03,RY.TO,109.76,Royal Bank
2021-12-03,BNS.TO,65.58,Scotiabank
2021-12-03,TD.TO,79.04,TD Bank
2021-12-06,BMO.TO,115.11,BMO
2021-12-06,CM.TO,57.16,CIBC
2021-12-06,RY.TO,110.12,Royal Bank
2021-12-06,BNS.TO,66.24,Scotiabank
2021-12-06,TD.TO,78.1,TD Bank
2021-12-07,BMO.TO,115.41,BMO
2021-12-07,CM.TO,57.45,CIBC
2021-12-07,RY.TO,111.19,Royal Bank
2021-12-07,BNS.TO,66.79,Scotiabank
2021-12-07,TD.TO,78.47,TD Bank
2021-12-08,BMO.TO,115.19,BMO
2021-12-08,CM.TO,57.52,CIBC
2021-12-08,RY.TO,110.61,Royal Bank
2021-12-08,BNS.TO,66.79,Scotiabank
2021-12-08,TD.TO,78.92,TD Bank
2021-12-09,BMO.TO,115.06,BMO
2021-12-09,CM.TO,57.35,CIBC
2021-12-09,RY.TO,110.69,Royal Bank
2021-12-09,BNS.TO,67.05,Scotiabank
2021-12-09,TD.TO,78.92,TD Bank
2021-12-10,BMO.TO,115.81,BMO
2021-12-10,CM.TO,57.45,CIBC
2021-12-10,RY.TO,111.07,Royal Bank
2021-12-10,BNS.TO,67.3,Scotiabank
2021-12-10,TD.TO,78.83,TD Bank
2021-12-13,BMO.TO,115.55,BMO
2021-12-13,CM.TO,57.27,CIBC
2021-12-13,RY.TO,109.62,Royal Bank
2021-12-13,BNS.TO,67.13,Scotiabank
2021-12-13,TD.TO,78.63,TD Bank
2021-12-14,BMO.TO,115.72,BMO
2021-12-14,CM.TO,57.59,CIBC
2021-12-14,RY.TO,109.74,Royal Bank
2021-12-14,BNS.TO,67.33,Scotiabank
2021-12-14,TD.TO,78.35,TD Bank
2021-12-15,BMO.TO,116.91,BMO
2021-12-15,CM.TO,58.01,CIBC
2021-12-15,RY.TO,111.19,Royal Bank
2021-12-15,BNS.TO,67.74,Scotiabank
2021-12-15,TD.TO,78.74,TD Bank
2021-12-16,BMO.TO,114.12,BMO
2021-12-16,CM.TO,58.96,CIBC
2021-12-16,RY.TO,112.17,Royal Bank
2021-12-16,BNS.TO,68.03,Scotiabank
2021-12-16,TD.TO,79.02,TD Bank
2021-12-17,BMO.TO,111.95,BMO
2021-12-17,CM.TO,58.65,CIBC
2021-12-17,RY.TO,111.75,Royal Bank
2021-12-17,BNS.TO,68.22,Scotiabank
2021-12-17,TD.TO,77.83,TD Bank
2021-12-20,BMO.TO,109.81,BMO
2021-12-20,CM.TO,58.53,CIBC
2021-12-20,RY.TO,110.91,Royal Bank
2021-12-20,BNS.TO,67.86,Scotiabank
2021-12-20,TD.TO,77.71,TD Bank
2021-12-21,BMO.TO,111.14,BMO
2021-12-21,CM.TO,59.1,CIBC
2021-12-21,RY.TO,112.26,Royal Bank
2021-12-21,BNS.TO,68.53,Scotiabank
2021-12-21,TD.TO,78.3,TD Bank
2021-12-22,BMO.TO,112.99,BMO
2021-12-22,CM.TO,59.55,CIBC
2021-12-22,RY.TO,113.13,Royal Bank
2021-12-22,BNS.TO,69.3,Scotiabank
2021-12-22,TD.TO,78.89,TD Bank
2021-12-23,BMO.TO,113.18,BMO
2021-12-23,CM.TO,60.03,CIBC
2021-12-23,RY.TO,114.02,Royal Bank
2021-12-23,BNS.TO,69.8,Scotiabank
2021-12-23,TD.TO,79.55,TD Bank
2021-12-24,BMO.TO,113.42,BMO
2021-12-24,CM.TO,60.07,CIBC
2021-12-24,RY.TO,114.32,Royal Bank
2021-12-24,BNS.TO,70.15,Scotiabank
2021-12-24,TD.TO,79.63,TD Bank
2021-12-29,BMO.TO,114.32,BMO
2021-12-29,CM.TO,60.48,CIBC
2021-12-29,RY.TO,115.0,Royal Bank
2021-12-29,BNS.TO,71.29,Scotiabank
2021-12-29,TD.TO,80.63,TD Bank
2021-12-30,BMO.TO,114.02,BMO
2021-12-30,CM.TO,60.31,CIBC
2021-12-30,RY.TO,114.72,Royal Bank
2021-12-30,BNS.TO,71.32,Scotiabank
2021-12-30,TD.TO,80.4,TD Bank
2021-12-31,BMO.TO,113.69,BMO
2021-12-31,CM.TO,60.3,CIBC
2021-12-31,RY.TO,114.54,Royal Bank
2021-12-31,BNS.TO,70.76,Scotiabank
2021-12-31,TD.TO,80.19,TD Bank
2022-01-04,BMO.TO,117.76,BMO
2022-01-04,CM.TO,61.19,CIBC
2022-01-04,RY.TO,116.75,Royal Bank
2022-01-04,BNS.TO,71.79,Scotiabank
2022-01-04,TD.TO,82.15,TD Bank
2022-01-05,BMO.TO,116.85,BMO
2022-01-05,CM.TO,61.96,CIBC
2022-01-05,RY.TO,118.02,Royal Bank
2022-01-05,BNS.TO,71.3,Scotiabank
2022-01-05,TD.TO,82.65,TD Bank
2022-01-06,BMO.TO,118.4,BMO
2022-01-06,CM.TO,63.27,CIBC
2022-01-06,RY.TO,119.29,Royal Bank
2022-01-06,BNS.TO,72.1,Scotiabank
2022-01-06,TD.TO,83.15,TD Bank
2022-01-07,BMO.TO,119.47,BMO
2022-01-07,CM.TO,64.15,CIBC
2022-01-07,RY.TO,120.94,Royal Bank
2022-01-07,BNS.TO,72.29,Scotiabank
2022-01-07,TD.TO,83.54,TD Bank
2022-01-10,BMO.TO,119.42,BMO
2022-01-10,CM.TO,64.23,CIBC
2022-01-10,RY.TO,121.61,Royal Bank
2022-01-10,BNS.TO,71.85,Scotiabank
2022-01-10,TD.TO,83.2,TD Bank
2022-01-11,BMO.TO,121.02,BMO
2022-01-11,CM.TO,65.39,CIBC
2022-01-11,RY.TO,122.68,Royal Bank
2022-01-11,BNS.TO,72.54,Scotiabank
2022-01-11,TD.TO,83.97,TD Bank
2022-01-12,BMO.TO,121.99,BMO
2022-01-12,CM.TO,65.88,CIBC
2022-01-12,RY.TO,123.71,Royal Bank
2022-01-12,BNS.TO,72.46,Scotiabank
2022-01-12,TD.TO,84.62,TD Bank
2022-01-13,BMO.TO,123.19,BMO
2022-01-13,CM.TO,66.93,CIBC
2022-01-13,RY.TO,124.06,Royal Bank
2022-01-13,BNS.TO,72.84,Scotiabank
2022-01-13,TD.TO,84.87,TD Bank
2022-01-14,BMO.TO,123.68,BMO
2022-01-14,CM.TO,67.52,CIBC
2022-01-14,RY.TO,125.67,Royal Bank
2022-01-14,BNS.TO,72.92,Scotiabank
2022-01-14,TD.TO,85.48,TD Bank
2022-01-17,BMO.TO,125.09,BMO
2022-01-17,CM.TO,67.92,CIBC
2022-01-17,RY.TO,127.26,Royal Bank
2022-01-17,BNS.TO,73.75,Scotiabank
2022-01-17,TD.TO,86.89,TD Bank
2022-01-18,BMO.TO,124.05,BMO
2022-01-18,CM.TO,67.61,CIBC
2022-01-18,RY.TO,126.86,Royal Bank
2022-01-18,BNS.TO,72.98,Scotiabank
2022-01-18,TD.TO,86.17,TD Bank
2022-01-19,BMO.TO,122.39,BMO
2022-01-19,CM.TO,66.79,CIBC
2022-01-19,RY.TO,125.42,Royal Bank
2022-01-19,BNS.TO,71.98,Scotiabank
2022-01-19,TD.TO,84.79,TD Bank
2022-01-20,BMO.TO,121.73,BMO
2022-01-20,CM.TO,66.18,CIBC
2022-01-20,RY.TO,123.98,Royal Bank
2022-01-20,BNS.TO,71.94,Scotiabank
2022-01-20,TD.TO,84.89,TD Bank
2022-01-21,BMO.TO,120.0,BMO
2022-01-21,CM.TO,65.48,CIBC
2022-01-21,RY.TO,123.42,Royal Bank
2022-01-21,BNS.TO,71.09,Scotiabank
2022-01-21,TD.TO,83.68,TD Bank
2022-01-24,BMO.TO,118.62,BMO
2022-01-24,CM.TO,64.72,CIBC
2022-01-24,RY.TO,122.3,Royal Bank
2022-01-24,BNS.TO,70.32,Scotiabank
2022-01-24,TD.TO,82.77,TD Bank
2022-01-25,BMO.TO,120.52,BMO
2022-01-25,CM.TO,65.28,CIBC
2022-01-25,RY.TO,121.51,Royal Bank
2022-01-25,BNS.TO,70.77,Scotiabank
2022-01-25,TD.TO,83.32,TD Bank
2022-01-26,BMO.TO,122.1,BMO
2022-01-26,CM.TO,65.89,CIBC
2022-01-26,RY.TO,121.71,Royal Bank
2022-01-26,BNS.TO,71.49,Scotiabank
2022-01-26,TD.TO,83.61,TD Bank
2022-01-27,BMO.TO,120.92,BMO
2022-01-27,CM.TO,65.18,CIBC
2022-01-27,RY.TO,122.29,Royal Bank
2022-01-27,BNS.TO,71.65,Scotiabank
2022-01-27,TD.TO,84.0,TD Bank
2022-01-28,BMO.TO,120.47,BMO
2022-01-28,CM.TO,65.01,CIBC
2022-01-28,RY.TO,123.19,Royal Bank
2022-01-28,BNS.TO,71.37,Scotiabank
2022-01-28,TD.TO,83.6,TD Bank
2022-01-31,BMO.TO,121.23,BMO
2022-01-31,CM.TO,65.28,CIBC
2022-01-31,RY.TO,124.7,Royal Bank
2022-01-31,BNS.TO,72.35,Scotiabank
2022-01-31,TD.TO,84.94,TD Bank
2022-02-01,BMO.TO,122.66,BMO
2022-02-01,CM.TO,66.04,CIBC
2022-02-01,RY.TO,125.74,Royal Bank
2022-02-01,BNS.TO,72.88,Scotiabank
2022-02-01,TD.TO,86.35,TD Bank
2022-02-02,BMO.TO,124.99,BMO
2022-02-02,CM.TO,66.87,CIBC
2022-02-02,RY.TO,126.27,Royal Bank
2022-02-02,BNS.TO,73.56,Scotiabank
2022-02-02,TD.TO,87.74,TD Bank
2022-02-03,BMO.TO,124.54,BMO
2022-02-03,CM.TO,66.7,CIBC
2022-02-03,RY.TO,125.76,Royal Bank
2022-02-03,BNS.TO,73.36,Scotiabank
2022-02-03,TD.TO,87.77,TD Bank
2022-02-04,BMO.TO,125.0,BMO
2022-02-04,CM.TO,66.99,CIBC
2022-02-04,RY.TO,126.37,Royal Bank
2022-02-04,BNS.TO,73.76,Scotiabank
2022-02-04,TD.TO,88.11,TD Bank
2022-02-07,BMO.TO,124.92,BMO
2022-02-07,CM.TO,67.43,CIBC
2022-02-07,RY.TO,125.42,Royal Bank
2022-02-07,BNS.TO,73.84,Scotiabank
2022-02-07,TD.TO,88.54,TD Bank
2022-02-08,BMO.TO,126.71,BMO
2022-02-08,CM.TO,68.07,CIBC
2022-02-08,RY.TO,126.94,Royal Bank
2022-02-08,BNS.TO,74.66,Scotiabank
2022-02-08,TD.TO,89.69,TD Bank
2022-02-09,BMO.TO,127.04,BMO
2022-02-09,CM.TO,67.46,CIBC
2022-02-09,RY.TO,125.99,Royal Bank
2022-02-09,BNS.TO,74.31,Scotiabank
2022-02-09,TD.TO,89.47,TD Bank
2022-02-10,BMO.TO,127.74,BMO
2022-02-10,CM.TO,66.76,CIBC
2022-02-10,RY.TO,125.29,Royal Bank
2022-02-10,BNS.TO,73.64,Scotiabank
2022-02-10,TD.TO,89.97,TD Bank
